subject_id,activity_name,category,split,source_image,source_label,destination_image,destination_label,link_method
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300098.png,Subject.3/Fall backwards/cas300098.txt,images/train/S3_fall_backwards_cas300098.png,labels/train/S3_fall_backwards_cas300098.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300099.png,Subject.3/Fall backwards/cas300099.txt,images/train/S3_fall_backwards_cas300099.png,labels/train/S3_fall_backwards_cas300099.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300100.png,Subject.3/Fall backwards/cas300100.txt,images/train/S3_fall_backwards_cas300100.png,labels/train/S3_fall_backwards_cas300100.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300101.png,Subject.3/Fall backwards/cas300101.txt,images/train/S3_fall_backwards_cas300101.png,labels/train/S3_fall_backwards_cas300101.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300102.png,Subject.3/Fall backwards/cas300102.txt,images/train/S3_fall_backwards_cas300102.png,labels/train/S3_fall_backwards_cas300102.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300103.png,Subject.3/Fall backwards/cas300103.txt,images/train/S3_fall_backwards_cas300103.png,labels/train/S3_fall_backwards_cas300103.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300104.png,Subject.3/Fall backwards/cas300104.txt,images/train/S3_fall_backwards_cas300104.png,labels/train/S3_fall_backwards_cas300104.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300105.png,Subject.3/Fall backwards/cas300105.txt,images/train/S3_fall_backwards_cas300105.png,labels/train/S3_fall_backwards_cas300105.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300106.png,Subject.3/Fall backwards/cas300106.txt,images/train/S3_fall_backwards_cas300106.png,labels/train/S3_fall_backwards_cas300106.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300107.png,Subject.3/Fall backwards/cas300107.txt,images/train/S3_fall_backwards_cas300107.png,labels/train/S3_fall_backwards_cas300107.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300108.png,Subject.3/Fall backwards/cas300108.txt,images/train/S3_fall_backwards_cas300108.png,labels/train/S3_fall_backwards_cas300108.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300109.png,Subject.3/Fall backwards/cas300109.txt,images/train/S3_fall_backwards_cas300109.png,labels/train/S3_fall_backwards_cas300109.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300110.png,Subject.3/Fall backwards/cas300110.txt,images/train/S3_fall_backwards_cas300110.png,labels/train/S3_fall_backwards_cas300110.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300111.png,Subject.3/Fall backwards/cas300111.txt,images/train/S3_fall_backwards_cas300111.png,labels/train/S3_fall_backwards_cas300111.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300112.png,Subject.3/Fall backwards/cas300112.txt,images/train/S3_fall_backwards_cas300112.png,labels/train/S3_fall_backwards_cas300112.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300113.png,Subject.3/Fall backwards/cas300113.txt,images/train/S3_fall_backwards_cas300113.png,labels/train/S3_fall_backwards_cas300113.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300114.png,Subject.3/Fall backwards/cas300114.txt,images/train/S3_fall_backwards_cas300114.png,labels/train/S3_fall_backwards_cas300114.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300115.png,Subject.3/Fall backwards/cas300115.txt,images/train/S3_fall_backwards_cas300115.png,labels/train/S3_fall_backwards_cas300115.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300116.png,Subject.3/Fall backwards/cas300116.txt,images/train/S3_fall_backwards_cas300116.png,labels/train/S3_fall_backwards_cas300116.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300117.png,Subject.3/Fall backwards/cas300117.txt,images/train/S3_fall_backwards_cas300117.png,labels/train/S3_fall_backwards_cas300117.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300118.png,Subject.3/Fall backwards/cas300118.txt,images/train/S3_fall_backwards_cas300118.png,labels/train/S3_fall_backwards_cas300118.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300119.png,Subject.3/Fall backwards/cas300119.txt,images/train/S3_fall_backwards_cas300119.png,labels/train/S3_fall_backwards_cas300119.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300120.png,Subject.3/Fall backwards/cas300120.txt,images/train/S3_fall_backwards_cas300120.png,labels/train/S3_fall_backwards_cas300120.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300121.png,Subject.3/Fall backwards/cas300121.txt,images/train/S3_fall_backwards_cas300121.png,labels/train/S3_fall_backwards_cas300121.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300122.png,Subject.3/Fall backwards/cas300122.txt,images/train/S3_fall_backwards_cas300122.png,labels/train/S3_fall_backwards_cas300122.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300123.png,Subject.3/Fall backwards/cas300123.txt,images/train/S3_fall_backwards_cas300123.png,labels/train/S3_fall_backwards_cas300123.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300124.png,Subject.3/Fall backwards/cas300124.txt,images/train/S3_fall_backwards_cas300124.png,labels/train/S3_fall_backwards_cas300124.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300125.png,Subject.3/Fall backwards/cas300125.txt,images/train/S3_fall_backwards_cas300125.png,labels/train/S3_fall_backwards_cas300125.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300126.png,Subject.3/Fall backwards/cas300126.txt,images/train/S3_fall_backwards_cas300126.png,labels/train/S3_fall_backwards_cas300126.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300127.png,Subject.3/Fall backwards/cas300127.txt,images/train/S3_fall_backwards_cas300127.png,labels/train/S3_fall_backwards_cas300127.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300128.png,Subject.3/Fall backwards/cas300128.txt,images/train/S3_fall_backwards_cas300128.png,labels/train/S3_fall_backwards_cas300128.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300129.png,Subject.3/Fall backwards/cas300129.txt,images/train/S3_fall_backwards_cas300129.png,labels/train/S3_fall_backwards_cas300129.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300130.png,Subject.3/Fall backwards/cas300130.txt,images/train/S3_fall_backwards_cas300130.png,labels/train/S3_fall_backwards_cas300130.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300131.png,Subject.3/Fall backwards/cas300131.txt,images/train/S3_fall_backwards_cas300131.png,labels/train/S3_fall_backwards_cas300131.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300132.png,Subject.3/Fall backwards/cas300132.txt,images/train/S3_fall_backwards_cas300132.png,labels/train/S3_fall_backwards_cas300132.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300133.png,Subject.3/Fall backwards/cas300133.txt,images/train/S3_fall_backwards_cas300133.png,labels/train/S3_fall_backwards_cas300133.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300134.png,Subject.3/Fall backwards/cas300134.txt,images/train/S3_fall_backwards_cas300134.png,labels/train/S3_fall_backwards_cas300134.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300135.png,Subject.3/Fall backwards/cas300135.txt,images/train/S3_fall_backwards_cas300135.png,labels/train/S3_fall_backwards_cas300135.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300136.png,Subject.3/Fall backwards/cas300136.txt,images/train/S3_fall_backwards_cas300136.png,labels/train/S3_fall_backwards_cas300136.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300137.png,Subject.3/Fall backwards/cas300137.txt,images/train/S3_fall_backwards_cas300137.png,labels/train/S3_fall_backwards_cas300137.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300138.png,Subject.3/Fall backwards/cas300138.txt,images/train/S3_fall_backwards_cas300138.png,labels/train/S3_fall_backwards_cas300138.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300139.png,Subject.3/Fall backwards/cas300139.txt,images/train/S3_fall_backwards_cas300139.png,labels/train/S3_fall_backwards_cas300139.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300140.png,Subject.3/Fall backwards/cas300140.txt,images/train/S3_fall_backwards_cas300140.png,labels/train/S3_fall_backwards_cas300140.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300141.png,Subject.3/Fall backwards/cas300141.txt,images/train/S3_fall_backwards_cas300141.png,labels/train/S3_fall_backwards_cas300141.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300142.png,Subject.3/Fall backwards/cas300142.txt,images/train/S3_fall_backwards_cas300142.png,labels/train/S3_fall_backwards_cas300142.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300143.png,Subject.3/Fall backwards/cas300143.txt,images/train/S3_fall_backwards_cas300143.png,labels/train/S3_fall_backwards_cas300143.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300144.png,Subject.3/Fall backwards/cas300144.txt,images/train/S3_fall_backwards_cas300144.png,labels/train/S3_fall_backwards_cas300144.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300145.png,Subject.3/Fall backwards/cas300145.txt,images/train/S3_fall_backwards_cas300145.png,labels/train/S3_fall_backwards_cas300145.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300146.png,Subject.3/Fall backwards/cas300146.txt,images/train/S3_fall_backwards_cas300146.png,labels/train/S3_fall_backwards_cas300146.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300147.png,Subject.3/Fall backwards/cas300147.txt,images/train/S3_fall_backwards_cas300147.png,labels/train/S3_fall_backwards_cas300147.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300148.png,Subject.3/Fall backwards/cas300148.txt,images/train/S3_fall_backwards_cas300148.png,labels/train/S3_fall_backwards_cas300148.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300149.png,Subject.3/Fall backwards/cas300149.txt,images/train/S3_fall_backwards_cas300149.png,labels/train/S3_fall_backwards_cas300149.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300150.png,Subject.3/Fall backwards/cas300150.txt,images/train/S3_fall_backwards_cas300150.png,labels/train/S3_fall_backwards_cas300150.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300151.png,Subject.3/Fall backwards/cas300151.txt,images/train/S3_fall_backwards_cas300151.png,labels/train/S3_fall_backwards_cas300151.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300152.png,Subject.3/Fall backwards/cas300152.txt,images/train/S3_fall_backwards_cas300152.png,labels/train/S3_fall_backwards_cas300152.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300153.png,Subject.3/Fall backwards/cas300153.txt,images/train/S3_fall_backwards_cas300153.png,labels/train/S3_fall_backwards_cas300153.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300154.png,Subject.3/Fall backwards/cas300154.txt,images/train/S3_fall_backwards_cas300154.png,labels/train/S3_fall_backwards_cas300154.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300155.png,Subject.3/Fall backwards/cas300155.txt,images/train/S3_fall_backwards_cas300155.png,labels/train/S3_fall_backwards_cas300155.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300156.png,Subject.3/Fall backwards/cas300156.txt,images/train/S3_fall_backwards_cas300156.png,labels/train/S3_fall_backwards_cas300156.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300157.png,Subject.3/Fall backwards/cas300157.txt,images/train/S3_fall_backwards_cas300157.png,labels/train/S3_fall_backwards_cas300157.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300158.png,Subject.3/Fall backwards/cas300158.txt,images/train/S3_fall_backwards_cas300158.png,labels/train/S3_fall_backwards_cas300158.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300159.png,Subject.3/Fall backwards/cas300159.txt,images/train/S3_fall_backwards_cas300159.png,labels/train/S3_fall_backwards_cas300159.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300160.png,Subject.3/Fall backwards/cas300160.txt,images/train/S3_fall_backwards_cas300160.png,labels/train/S3_fall_backwards_cas300160.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300161.png,Subject.3/Fall backwards/cas300161.txt,images/train/S3_fall_backwards_cas300161.png,labels/train/S3_fall_backwards_cas300161.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300162.png,Subject.3/Fall backwards/cas300162.txt,images/train/S3_fall_backwards_cas300162.png,labels/train/S3_fall_backwards_cas300162.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300163.png,Subject.3/Fall backwards/cas300163.txt,images/train/S3_fall_backwards_cas300163.png,labels/train/S3_fall_backwards_cas300163.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300164.png,Subject.3/Fall backwards/cas300164.txt,images/train/S3_fall_backwards_cas300164.png,labels/train/S3_fall_backwards_cas300164.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300165.png,Subject.3/Fall backwards/cas300165.txt,images/train/S3_fall_backwards_cas300165.png,labels/train/S3_fall_backwards_cas300165.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300166.png,Subject.3/Fall backwards/cas300166.txt,images/train/S3_fall_backwards_cas300166.png,labels/train/S3_fall_backwards_cas300166.txt,hardlink
3,Fall backwards,fall,train,Subject.3/Fall backwards/cas300167.png,Subject.3/Fall backwards/cas300167.txt,images/train/S3_fall_backwards_cas300167.png,labels/train/S3_fall_backwards_cas300167.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300001.png,Subject.3/Fall forward/cfs300001.txt,images/train/S3_fall_forward_cfs300001.png,labels/train/S3_fall_forward_cfs300001.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300002.png,Subject.3/Fall forward/cfs300002.txt,images/train/S3_fall_forward_cfs300002.png,labels/train/S3_fall_forward_cfs300002.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300003.png,Subject.3/Fall forward/cfs300003.txt,images/train/S3_fall_forward_cfs300003.png,labels/train/S3_fall_forward_cfs300003.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300004.png,Subject.3/Fall forward/cfs300004.txt,images/train/S3_fall_forward_cfs300004.png,labels/train/S3_fall_forward_cfs300004.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300005.png,Subject.3/Fall forward/cfs300005.txt,images/train/S3_fall_forward_cfs300005.png,labels/train/S3_fall_forward_cfs300005.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300006.png,Subject.3/Fall forward/cfs300006.txt,images/train/S3_fall_forward_cfs300006.png,labels/train/S3_fall_forward_cfs300006.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300007.png,Subject.3/Fall forward/cfs300007.txt,images/train/S3_fall_forward_cfs300007.png,labels/train/S3_fall_forward_cfs300007.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300008.png,Subject.3/Fall forward/cfs300008.txt,images/train/S3_fall_forward_cfs300008.png,labels/train/S3_fall_forward_cfs300008.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300009.png,Subject.3/Fall forward/cfs300009.txt,images/train/S3_fall_forward_cfs300009.png,labels/train/S3_fall_forward_cfs300009.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300010.png,Subject.3/Fall forward/cfs300010.txt,images/train/S3_fall_forward_cfs300010.png,labels/train/S3_fall_forward_cfs300010.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300011.png,Subject.3/Fall forward/cfs300011.txt,images/train/S3_fall_forward_cfs300011.png,labels/train/S3_fall_forward_cfs300011.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300012.png,Subject.3/Fall forward/cfs300012.txt,images/train/S3_fall_forward_cfs300012.png,labels/train/S3_fall_forward_cfs300012.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300013.png,Subject.3/Fall forward/cfs300013.txt,images/train/S3_fall_forward_cfs300013.png,labels/train/S3_fall_forward_cfs300013.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300014.png,Subject.3/Fall forward/cfs300014.txt,images/train/S3_fall_forward_cfs300014.png,labels/train/S3_fall_forward_cfs300014.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300015.png,Subject.3/Fall forward/cfs300015.txt,images/train/S3_fall_forward_cfs300015.png,labels/train/S3_fall_forward_cfs300015.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300016.png,Subject.3/Fall forward/cfs300016.txt,images/train/S3_fall_forward_cfs300016.png,labels/train/S3_fall_forward_cfs300016.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300017.png,Subject.3/Fall forward/cfs300017.txt,images/train/S3_fall_forward_cfs300017.png,labels/train/S3_fall_forward_cfs300017.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300018.png,Subject.3/Fall forward/cfs300018.txt,images/train/S3_fall_forward_cfs300018.png,labels/train/S3_fall_forward_cfs300018.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300019.png,Subject.3/Fall forward/cfs300019.txt,images/train/S3_fall_forward_cfs300019.png,labels/train/S3_fall_forward_cfs300019.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300020.png,Subject.3/Fall forward/cfs300020.txt,images/train/S3_fall_forward_cfs300020.png,labels/train/S3_fall_forward_cfs300020.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300021.png,Subject.3/Fall forward/cfs300021.txt,images/train/S3_fall_forward_cfs300021.png,labels/train/S3_fall_forward_cfs300021.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300022.png,Subject.3/Fall forward/cfs300022.txt,images/train/S3_fall_forward_cfs300022.png,labels/train/S3_fall_forward_cfs300022.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300023.png,Subject.3/Fall forward/cfs300023.txt,images/train/S3_fall_forward_cfs300023.png,labels/train/S3_fall_forward_cfs300023.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300024.png,Subject.3/Fall forward/cfs300024.txt,images/train/S3_fall_forward_cfs300024.png,labels/train/S3_fall_forward_cfs300024.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300025.png,Subject.3/Fall forward/cfs300025.txt,images/train/S3_fall_forward_cfs300025.png,labels/train/S3_fall_forward_cfs300025.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300026.png,Subject.3/Fall forward/cfs300026.txt,images/train/S3_fall_forward_cfs300026.png,labels/train/S3_fall_forward_cfs300026.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300027.png,Subject.3/Fall forward/cfs300027.txt,images/train/S3_fall_forward_cfs300027.png,labels/train/S3_fall_forward_cfs300027.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300028.png,Subject.3/Fall forward/cfs300028.txt,images/train/S3_fall_forward_cfs300028.png,labels/train/S3_fall_forward_cfs300028.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300029.png,Subject.3/Fall forward/cfs300029.txt,images/train/S3_fall_forward_cfs300029.png,labels/train/S3_fall_forward_cfs300029.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300030.png,Subject.3/Fall forward/cfs300030.txt,images/train/S3_fall_forward_cfs300030.png,labels/train/S3_fall_forward_cfs300030.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300031.png,Subject.3/Fall forward/cfs300031.txt,images/train/S3_fall_forward_cfs300031.png,labels/train/S3_fall_forward_cfs300031.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300032.png,Subject.3/Fall forward/cfs300032.txt,images/train/S3_fall_forward_cfs300032.png,labels/train/S3_fall_forward_cfs300032.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300033.png,Subject.3/Fall forward/cfs300033.txt,images/train/S3_fall_forward_cfs300033.png,labels/train/S3_fall_forward_cfs300033.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300034.png,Subject.3/Fall forward/cfs300034.txt,images/train/S3_fall_forward_cfs300034.png,labels/train/S3_fall_forward_cfs300034.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300035.png,Subject.3/Fall forward/cfs300035.txt,images/train/S3_fall_forward_cfs300035.png,labels/train/S3_fall_forward_cfs300035.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300036.png,Subject.3/Fall forward/cfs300036.txt,images/train/S3_fall_forward_cfs300036.png,labels/train/S3_fall_forward_cfs300036.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300037.png,Subject.3/Fall forward/cfs300037.txt,images/train/S3_fall_forward_cfs300037.png,labels/train/S3_fall_forward_cfs300037.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300038.png,Subject.3/Fall forward/cfs300038.txt,images/train/S3_fall_forward_cfs300038.png,labels/train/S3_fall_forward_cfs300038.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300039.png,Subject.3/Fall forward/cfs300039.txt,images/train/S3_fall_forward_cfs300039.png,labels/train/S3_fall_forward_cfs300039.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300040.png,Subject.3/Fall forward/cfs300040.txt,images/train/S3_fall_forward_cfs300040.png,labels/train/S3_fall_forward_cfs300040.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300041.png,Subject.3/Fall forward/cfs300041.txt,images/train/S3_fall_forward_cfs300041.png,labels/train/S3_fall_forward_cfs300041.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300042.png,Subject.3/Fall forward/cfs300042.txt,images/train/S3_fall_forward_cfs300042.png,labels/train/S3_fall_forward_cfs300042.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300043.png,Subject.3/Fall forward/cfs300043.txt,images/train/S3_fall_forward_cfs300043.png,labels/train/S3_fall_forward_cfs300043.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300044.png,Subject.3/Fall forward/cfs300044.txt,images/train/S3_fall_forward_cfs300044.png,labels/train/S3_fall_forward_cfs300044.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300045.png,Subject.3/Fall forward/cfs300045.txt,images/train/S3_fall_forward_cfs300045.png,labels/train/S3_fall_forward_cfs300045.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300046.png,Subject.3/Fall forward/cfs300046.txt,images/train/S3_fall_forward_cfs300046.png,labels/train/S3_fall_forward_cfs300046.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300047.png,Subject.3/Fall forward/cfs300047.txt,images/train/S3_fall_forward_cfs300047.png,labels/train/S3_fall_forward_cfs300047.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300048.png,Subject.3/Fall forward/cfs300048.txt,images/train/S3_fall_forward_cfs300048.png,labels/train/S3_fall_forward_cfs300048.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300049.png,Subject.3/Fall forward/cfs300049.txt,images/train/S3_fall_forward_cfs300049.png,labels/train/S3_fall_forward_cfs300049.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300050.png,Subject.3/Fall forward/cfs300050.txt,images/train/S3_fall_forward_cfs300050.png,labels/train/S3_fall_forward_cfs300050.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300051.png,Subject.3/Fall forward/cfs300051.txt,images/train/S3_fall_forward_cfs300051.png,labels/train/S3_fall_forward_cfs300051.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300052.png,Subject.3/Fall forward/cfs300052.txt,images/train/S3_fall_forward_cfs300052.png,labels/train/S3_fall_forward_cfs300052.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300053.png,Subject.3/Fall forward/cfs300053.txt,images/train/S3_fall_forward_cfs300053.png,labels/train/S3_fall_forward_cfs300053.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300054.png,Subject.3/Fall forward/cfs300054.txt,images/train/S3_fall_forward_cfs300054.png,labels/train/S3_fall_forward_cfs300054.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300055.png,Subject.3/Fall forward/cfs300055.txt,images/train/S3_fall_forward_cfs300055.png,labels/train/S3_fall_forward_cfs300055.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300056.png,Subject.3/Fall forward/cfs300056.txt,images/train/S3_fall_forward_cfs300056.png,labels/train/S3_fall_forward_cfs300056.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300057.png,Subject.3/Fall forward/cfs300057.txt,images/train/S3_fall_forward_cfs300057.png,labels/train/S3_fall_forward_cfs300057.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300058.png,Subject.3/Fall forward/cfs300058.txt,images/train/S3_fall_forward_cfs300058.png,labels/train/S3_fall_forward_cfs300058.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300059.png,Subject.3/Fall forward/cfs300059.txt,images/train/S3_fall_forward_cfs300059.png,labels/train/S3_fall_forward_cfs300059.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300060.png,Subject.3/Fall forward/cfs300060.txt,images/train/S3_fall_forward_cfs300060.png,labels/train/S3_fall_forward_cfs300060.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300061.png,Subject.3/Fall forward/cfs300061.txt,images/train/S3_fall_forward_cfs300061.png,labels/train/S3_fall_forward_cfs300061.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300062.png,Subject.3/Fall forward/cfs300062.txt,images/train/S3_fall_forward_cfs300062.png,labels/train/S3_fall_forward_cfs300062.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300063.png,Subject.3/Fall forward/cfs300063.txt,images/train/S3_fall_forward_cfs300063.png,labels/train/S3_fall_forward_cfs300063.txt,hardlink
3,Fall forward,fall,train,Subject.3/Fall forward/cfs300064.png,Subject.3/Fall forward/cfs300064.txt,images/train/S3_fall_forward_cfs300064.png,labels/train/S3_fall_forward_cfs300064.txt,hardlink
